id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,year,state,zip_code,school_type,school_level,charter,instr_expenditures_per_student,total_expenditures_per_student,direct_student_expenditures
250330000451,0.0805053257369334,0.868302566411526,0.694414019715225,70698.0,22.960927960928,0.126611957796014,2016-2017,MA,2021,Regular School,High,No,9802.015411973918,17288.97451096621,1897.7474807350327
250339000467,0.10507355148604,0.668038812114084,0.767337807606264,47500.0,22.4481074481074,0.207815275310835,2016-2017,MA,1226,Regular School,High,No,10061.614294516328,18318.545902649414,1592.11337030191
250351000475,0.0692989524576954,0.684704184704185,0.859130434782609,77120.0,23.3272283272283,0.0679365079365079,2016-2017,MA,1863,Regular School,High,No,9833.102630017796,16093.929207039748,841.8034407751632
250354000482,0.126682986536108,0.187757504414361,0.497167138810198,38429.0,18.3455433455433,0.639914772727273,2016-2017,MA,2150,Regular School,High,No,8099.228395061728,19353.703703703704,1072.3765432098764
250366000495,0.087256027554535,0.409797822706065,0.700168918918919,58552.0,20.3724053724054,0.421787709497207,2016-2017,MA,1020,Regular School,High,No,9620.783601453037,16375.9730150493,750.3892060197197
250366000496,0.105905319668131,0.625181598062954,0.407069555302166,40202.0,20.8363858363858,0.488614800759013,2016-2017,MA,1020,Regular School,High,No,9620.783601453037,16375.9730150493,750.3892060197197
250375000513,0.0749214894571557,0.687085360459973,0.814733770970095,75546.0,20.4212454212454,0.392703862660944,2016-2017,MA,1510,Regular School,High,No,8242.931937172774,16629.31937172775,1180.1047120418848
250387000527,0.0440722785368004,0.905289492494639,0.91210277214334,130060.0,25.6471306471306,0.0342019543973941,2016-2017,MA,1742,Regular School,High,No,13009.908536585366,26003.048780487807,1600.6097560975609
250399000529,0.12187673514714,0.788659793814433,0.884588804422944,93984.0,22.5457875457875,0.144774688398849,2016-2017,MA,1923,Regular School,High,No,10164.963503649635,18455.474452554743,1058.3941605839416
250402000540,0.0600324499729584,0.633620689655172,0.765811965811966,77917.0,22.0818070818071,0.138738738738739,2016-2017,MA,2748,Regular School,High,No,8764.133080876387,15258.317554774141,1130.9169596970517
250405000548,0.048271922307912,0.863636363636364,0.87148288973384,89853.0,21.3003663003663,0.284224250325945,2016-2017,MA,2026,Regular School,High,No,11708.759124087592,23358.75912408759,1828.8321167883212
250414000558,0.072463768115942,0.73175890024674,0.843896713615023,54077.0,20.5433455433455,0.277605779153767,2016-2017,MA,2664,Regular School,High,No,11315.720808871494,21203.522504892368,1659.1650358773647
250420000568,0.0884210526315789,0.686965811965812,0.806081468732071,85326.0,22.008547008547,0.113467656415695,2016-2017,MA,2764,Regular School,High,No,9587.891296869626,15402.132782937737,1073.6154110767113
250423000570,0.0812236286919831,0.696505608283003,0.683587140439932,84616.0,21.3003663003663,0.153577661431065,2016-2017,MA,1516,Regular School,High,No,7480.028530670471,15959.343794579172,998.5734664764622
250429000574,0.041958041958042,0.891413297694621,0.929920780012188,130870.0,27.2832722832723,0.0327102803738318,2016-2017,MA,2030,Regular School,High,No,13319.201995012469,21681.629260182875,1263.5078969243557
250432000579,0.067334167709637,0.520867719877387,0.664955070603338,73022.0,21.8131868131868,0.147058823529412,2016-2017,MA,1826,Regular School,High,No,7598.146588037068,14170.73855658523,602.0780679584386
250436000591,0.0788521823004582,0.687343043696635,0.621563342318059,71735.0,22.1062271062271,0.150090415913201,2016-2017,MA,1571,Regular School,High,No,7806.451612903225,12944.236059014755,940.735183795949
250441000594,0.0703156212544946,0.907309721175584,0.970034843205575,120750.0,24.3772893772894,0.0491803278688525,2016-2017,MA,2332,Regular School,High,No,9496.503496503496,16631.595677050223,1287.6668785759696
250444000597,0.110018438844499,0.601769911504425,1.0,42981.0,22.008547008547,0.121852970795569,2016-2017,MA,2333,Regular School,High,No,7161.206896551724,13326.293103448275,1133.6206896551723
250450000603,0.070984266373948,0.677667766776678,0.672164948453608,75299.0,22.7655677655678,0.12630359212051,2016-2017,MA,1028,Regular School,High,No,9332.460732984293,16099.476439790576,1489.1548242333583
250456000610,0.126388888888889,0.640802675585284,0.605405405405405,56490.0,23.0586080586081,0.125742574257426,2016-2017,MA,2651,Regular School,High,No,13128.619528619529,23713.131313131315,1814.141414141414
250459000612,0.0973913043478261,0.686609686609687,0.785283474065139,49081.0,22.0818070818071,0.254945054945055,2016-2017,MA,1027,Regular School,High,No,7940.954773869346,16543.341708542714,883.1658291457286
250462000623,0.0682196339434276,0.837745098039216,0.846327683615819,79722.0,23.0586080586081,0.0945829750644884,2016-2017,MA,2356,Regular School,High,No,8722.427440633246,14398.416886543535,1170.448548812665
250477000634,0.118599562363239,0.37147665124106,0.430167597765363,49353.0,17.8327228327228,0.665668662674651,2016-2017,MA,2149,Regular School,High,No,9047.90502793296,17578.49162011173,453.07262569832403
250480000642,0.0618872549019608,0.643644805571677,0.822185970636215,60153.0,22.4725274725275,0.236476043276662,2016-2017,MA,2719,Regular School,High,No,7827.232796486091,13605.173255246462,700.3416300634456
250483000649,0.109993293091885,0.582292849035187,0.419405320813772,41958.0,19.2979242979243,0.619174434087883,2016-2017,MA,2720,Regular School,High,No,8748.593052590724,17672.90898505725,1101.6883368911315
250486000686,0.0768044417026527,0.66705710102489,0.812912692589875,70130.0,22.2771672771673,0.247374562427071,2016-2017,MA,2540,Regular School,High,No,11142.204454597373,21404.625928041118,1208.1667618503711
250489000697,0.140934844192635,0.650773195876289,0.814868804664723,83582.0,17.002442002442,0.697132616487455,2016-2017,MA,1420,Regular School,High,No,8541.635825314583,16733.715766099187,965.9511472982975
250495000708,0.0479432624113475,0.743969298245614,0.823431426985008,85523.0,22.8144078144078,0.127485380116959,2016-2017,MA,2035,Regular School,High,No,10732.952380952382,19371.04761904762,1110.4761904761904
250498002573,0.0485516115871073,0.653002517080187,0.862068965517241,74741.0,23.1562881562882,0.223605577689243,2016-2017,MA,1701,Regular School,High,No,11227.853829618734,21526.190745559452,1543.5003959723952
250501000737,0.103911980440098,0.821333333333333,0.805283018867925,90606.0,23.8156288156288,0.0754138565297364,2016-2017,MA,2038,Regular School,High,No,8983.060109289618,16263.752276867031,1191.43897996357
250507000746,0.0351694915254237,0.717991631799163,0.968224299065421,109063.0,22.4725274725275,0.103321033210332,2016-2017,MA,2347,Regular School,High,No,8737.908961593172,15053.342816500712,1022.4039829302988
250510000749,0.0352544451256898,0.799772036474164,0.843971631205674,59778.0,23.009768009768,0.182552504038772,2016-2017,MA,1373,Regular School,High,No,10432.956381260097,20521.809369951534,1857.8352180936995
250513000751,0.101359223300971,0.47161451121573,0.626373626373626,54643.0,21.007326007326,0.428063943161634,2016-2017,MA,1440,Regular School,High,No,8195.344970906068,14730.67331670823,1156.2759767248544
250516000758,0.0393700787401575,0.596136962247586,0.78781512605042,52275.0,21.9108669108669,0.216312056737589,2016-2017,MA,1050,Regular School,High,No,10394.117647058823,20082.352941176472,1681.1764705882354
250522000764,0.0524906266738083,0.837221095334686,0.9474216380182,100260.0,23.1318681318681,0.0614250614250614,2016-2017,MA,1833,Regular School,High,No,8793.008910212475,15561.34338588074,1135.0239890335847
250527000768,0.159181636726547,0.542268041237113,0.513457556935818,39080.0,20.7875457875458,0.405204460966543,2016-2017,MA,1351,Regular School,High,No,10877.59336099585,23198.132780082986,1849.585062240664
250528000774,0.0725388601036269,0.725906277630416,0.735135135135135,44360.0,21.3492063492064,0.312299465240642,2016-2017,MA,1930,Regular School,High,No,11302.7153871941,22193.42943345625,1447.5360375460946
250537000786,0.050174520069808,0.851273623664749,0.865638766519824,105391.0,23.3028083028083,0.0951760104302477,2016-2017,MA,1519,Regular School,High,No,8402.61356565028,13947.41754822651,601.7423771001867
250540000790,0.0375375375375375,0.637907041469524,0.702363367799114,78261.0,22.6923076923077,0.215811965811966,2016-2017,MA,1033,Regular School,High,No,8539.0625,16717.447916666668,2075.5208333333335
250549000801,0.0685966016362492,0.591463414634146,0.765822784810127,53171.0,22.8876678876679,0.488752556237219,2016-2017,MA,1301,Regular School,High,No,9861.111111111111,20442.671394799054,986.4066193853428
250550000807,0.0557664233576642,0.871428571428571,0.862507571168988,118005.0,24.3772893772894,0.0229885057471264,2016-2017,MA,1450,Regular School,High,No,9797.21995094031,17213.81847914963,1228.9452166802944
250558000813,0.0329067641681901,0.811785714285714,0.765196662693683,74737.0,22.1550671550672,0.148014440433213,2016-2017,MA,1035,Regular School,High,No,9613.756613756614,18977.072310405645,758.3774250440918
250567000820,0.049636803874092,0.916287878787879,0.926811594202899,119688.0,24.8656898656899,0.0281481481481481,2016-2017,MA,1982,Regular School,High,No,10402.203856749311,18555.371900826445,1521.2121212121212
250573000824,0.0608353510895884,0.819915254237288,0.755063291139241,116250.0,22.3992673992674,0.109135004042037,2016-2017,MA,1095,Regular School,High,No,9075.183179356483,16399.171710735904,1335.1385791653393
250574000825,0.0686274509803922,0.67529665587918,0.919732441471572,79583.0,23.3760683760684,0.101851851851852,2016-2017,MA,1027,Regular School,High,No,11973.368841544607,20612.516644474035,1294.2743009320905
250579000829,0.0809917355371901,0.724364017833727,0.808193668528864,110121.0,22.2039072039072,0.051413881748072,2016-2017,MA,2339,Regular School,High,No,9982.967448902347,16006.813020439062,802.0439061317184
250594000845,0.0236175115207373,0.68640350877193,0.598198198198198,60033.0,22.008547008547,0.119791666666667,2016-2017,MA,1038,Regular School,High,No,8844.943820224718,17049.43820224719,1191.0112359550562
250597000856,0.0927152317880795,0.608388867110937,0.500520291363163,56544.0,21.3003663003663,0.484552845528455,2016-2017,MA,1832,Regular School,High,No,8404.23266338347,17680.287501663784,1489.950752029815
250609000872,0.0508905852417303,0.87915078933043,0.874766355140187,124444.0,25.1098901098901,0.0415194346289753,2016-2017,MA,2043,Regular School,High,No,8711.60018340211,15500.917010545621,1303.3012379642366
250615000878,0.046875,0.652923976608187,0.857435897435897,79041.0,19.004884004884,0.43125,2016-2017,MA,2343,Regular School,High,No,8479.166666666666,43623.333333333336,1415.0
250624000894,0.0638783269961977,0.8497810710677,0.852666666666667,95357.0,24.3528693528694,0.0390720390720391,2016-2017,MA,1746,Regular School,High,No,8668.149161820047,15387.273349298666,1061.9226821758468
250627000900,0.181192660550459,0.585756676557863,0.415178571428571,27473.0,20.2747252747253,0.6585179526356,2016-2017,MA,1040,Regular School,High,No,10198.043558508674,21626.24584717608,1072.7205610926542
250630000915,0.0454995054401583,0.740626920712969,0.916666666666667,99886.0,23.1074481074481,0.105839416058394,2016-2017,MA,1747,Regular School,High,No,9632.263660017346,16090.199479618386,1292.2810060711188
250633000920,0.0302430751837196,0.878079124160239,0.898871527777778,131643.0,24.6459096459096,0.0278260869565217,2016-2017,MA,1748,Regular School,High,No,10256.241032998565,21204.591104734576,1332.8550932568148
250639000926,0.0649416539827499,0.724233983286908,0.795580110497238,72529.0,22.5946275946276,0.182389937106918,2016-2017,MA,1749,Regular School,High,No,-377283.29516728624,21063.5687732342,1973.2342007434945
250642000930,0.590277777777778,0.345864661654135,0.007991738806635174,1091.6682408062115,21.1538461538462,0.320809248554913,2016-2017,MA,2045,Regular School,High,No,11912.041884816754,22205.235602094242,1213.6125654450261
250648000935,0.113784461152882,0.735164296223639,0.748865355521936,59571.0,23.5470085470085,0.0774299835255354,2016-2017,MA,1938,Regular School,High,No,10533.592448639645,19006.10771793448,1830.094392004442
250651000940,0.0894206549118388,0.770698051948052,0.906919275123559,87037.0,23.4981684981685,0.0537065052950076,2016-2017,MA,2093,Regular School,High,No,8132.991133924405,16333.644423705086,931.8712085860942
250669000970,0.06528,0.734025300032436,0.700667302192564,59019.0,20.3479853479853,0.28494623655914,2016-2017,MA,1238,Regular School,High,No,12398.835516739447,21002.91120815138,1576.419213973799
250672000972,0.0866441251056636,0.62534435261708,0.797362110311751,75521.0,21.8131868131868,0.224489795918367,2016-2017,MA,1524,Regular School,High,No,8424.984306340239,15510.98556183302,920.9039548022599
250678000987,0.122448979591837,0.537237643872715,0.557397959183674,48807.0,21.2515262515263,0.32579185520362,2016-2017,MA,1453,Regular School,High,No,8938.675388389207,15960.098119378577,894.358135731807
250684001001,0.0549502605400284,0.90927750410509,0.861258529188779,121336.0,28.2356532356532,0.0639360639360639,2016-2017,MA,2421,Regular School,High,No,11237.902663505787,24532.561706874912,1933.0637289081021
250693001011,0.0584910991805595,0.950072358900145,0.952551834130781,177107.0,26.5262515262515,0.0408287629494211,2016-2017,MA,1776,Regular School,High,No,12017.220172201722,21789.052890528907,1530.750307503075
250696001012,0.048811013767209,0.858367499068207,0.859785783836417,116290.0,24.3284493284493,0.0683371298405467,2016-2017,MA,1460,Regular School,High,No,8685.748360166965,17509.242695289206,1184.257602862254
250699001020,0.0781049935979513,0.936225823314166,0.908133971291866,100729.0,24.7924297924298,0.0511482254697286,2016-2017,MA,1106,Regular School,High,No,9458.290065766701,16909.657320872273,1260.2976808584285
250702001041,0.144596090003689,0.680521310320535,0.291823899371069,34431.0,19.957264957265,0.597904387688278,2016-2017,MA,1852,Regular School,High,No,10019.015583167433,17328.13894418892,1012.8372348458845
250705001056,0.100922409115572,0.636405743399722,0.740902474526929,65962.0,21.1538461538462,0.194206008583691,2016-2017,MA,1056,Regular School,High,No,9834.266517357222,17144.08361328854,1631.2056737588653
250708001058,0.0739944734418176,0.651123116292295,0.576036866359447,58625.0,23.6202686202686,0.126516464471404,2016-2017,MA,1462,Regular School,High,No,8934.849416103258,27043.02397049785,1273.5095267363245
250711001067,0.125775521714608,0.545408678102926,0.300456621004566,36830.0,18.5897435897436,0.700934579439252,2016-2017,MA,1905,Regular School,High,No,8812.047569803515,16360.06980351603,1138.2497414684592
250711001080,0.125327739905611,0.358185610010428,0.431264728986646,53462.0,18.8827838827839,0.715083798882682,2016-2017,MA,1902,Regular School,High,No,8812.047569803515,16360.06980351603,1138.2497414684592
250714001090,0.0608132421734437,0.839761570827489,0.969758064516129,121127.0,23.7667887667888,0.0818619582664527,2016-2017,MA,1940,Regular School,High,No,10007.647323436797,16995.501574448943,1048.1331533963114
250717001106,0.11241784849533,0.727354799879627,0.606658446362515,42675.0,20.1526251526252,0.492643051771117,2016-2017,MA,2148,Regular School,High,No,9499.181669394435,17252.64097604523,1168.1297425978278
250723001114,0.0848056537102474,0.711191335740072,0.598138091543832,72042.0,23.5958485958486,0.0990531682447196,2016-2017,MA,2048,Regular School,High,No,9827.862691054874,17024.805813079427,1428.7146078677024
250726001124,0.0560146923783287,0.90537084398977,0.783549783549784,81520.0,24.6947496947497,0.0778727445394112,2016-2017,MA,1945,Regular School,High,No,10416.166719292705,18265.550994632144,1805.8099147458163
250732001133,0.0944616977225673,0.656709108716944,0.91459528362014,66319.0,21.8376068376068,0.351627906976744,2016-2017,MA,1752,Regular School,High,No,10901.482127288578,20609.85178727114,1692.6765475152572
250735001142,0.0409683426443203,0.778696051423324,0.757446808510638,82326.0,22.4236874236874,0.120398773006135,2016-2017,MA,2050,Regular School,High,No,8686.160298229264,15171.015843429637,1267.9403541472507
250738001145,0.0167539267015707,0.783138173302108,0.77852998065764,80225.0,23.2295482295482,0.0931586608442504,2016-2017,MA,2557,Regular School,High,No,19412.55605381166,33713.00448430493,2131.539611360239
250741001146,0.0431346723740533,0.861844147780192,0.819253438113949,121157.0,24.4017094017094,0.0224312590448625,2016-2017,MA,1921,Regular School,High,No,10692.102454642476,19263.07363927428,1291.3553895410885
250744000886,0.0965954077593032,0.595602931379081,0.604436229205176,58750.0,21.4468864468864,0.238425925925926,2016-2017,MA,2649,Regular School,High,No,-665672.4897959183,22522.712310730745,1904.5424621461489
250750001153,0.0878401653461936,0.784496622708266,0.807448494453249,79688.0,22.1550671550672,0.134883720930233,2016-2017,MA,1754,Regular School,High,No,10019.243986254296,19461.855670103094,1318.213058419244
250753001157,0.0576168929110106,0.882598996095929,0.902868646200302,147440.0,24.7680097680098,0.0215419501133787,2016-2017,MA,2052,Regular School,High,No,10051.028179741052,16764.280274181263,1267.3267326732673
250756001176,0.06511175898931,0.775677378701953,0.941230486685032,99196.0,21.5689865689866,0.228571428571429,2016-2017,MA,2155,Regular School,High,No,11040.618101545253,20144.370860927153,1638.41059602649
250759001184,0.0667123600639708,0.876399360292438,0.830428638718794,112281.0,23.8888888888889,0.0397946084724005,2016-2017,MA,2053,Regular School,High,No,8815.47619047619,16581.632653061224,1184.9489795918366
250762001193,0.0410006949270327,0.841945288753799,0.84932735426009,80478.0,22.4481074481074,0.145766345123258,2016-2017,MA,2176,Regular School,High,No,7573.663624511082,14376.271186440677,1016.4276401564537
250768001202,0.0807483998030527,0.798245614035088,0.854536950420954,111979.0,23.4737484737485,0.0899550224887556,2016-2017,MA,1568,Regular School,High,No,10151.167915381226,16644.33671220802,727.1925958572058
250774001213,0.0692582663092046,0.608184588593818,0.785026737967914,63704.0,20.1282051282051,0.346985210466439,2016-2017,MA,1844,Regular School,High,No,8467.863759441356,15757.588713125268,1075.815875730369
250777001227,0.124271844660194,0.514681308188112,0.621026894865526,60076.0,21.1050061050061,0.228247162673392,2016-2017,MA,2346,Regular School,High,No,9809.302325581395,17569.23076923077,1350.2683363148478
250786001239,0.0889649272882806,0.631348511383538,0.741414141414141,56477.0,21.1050061050061,0.236723672367237,2016-2017,MA,1757,Regular School,High,No,10200.189304306674,21688.59441552295,979.4131566493138
250789001249,0.130382775119617,0.624468085106383,0.575971731448763,50732.0,21.5689865689866,0.225806451612903,2016-2017,MA,1527,Regular School,High,No,10097.070649052268,16956.921309592188,915.5657668006893
250792001255,0.0678666990999757,0.762964563526361,0.86272439281943,96773.0,22.2527472527473,0.158974358974359,2016-2017,MA,2054,Regular School,High,No,9352.01793721973,16216.741405082212,1240.657698056801
250798001262,0.0483063328424153,0.840575539568345,0.619121447028424,105236.0,22.9365079365079,0.131632653061224,2016-2017,MA,2186,Regular School,High,No,9517.759237187127,16292.252681764005,985.2205005959476
250799001265,0.0708393983503154,0.713192255740657,0.693200663349917,53641.0,22.8632478632479,0.284253578732106,2016-2017,MA,1370,Regular School,High,No,10479.958890030832,20661.87050359712,1698.8694758478932
250804001269,0.0861500412201154,0.576345660930062,0.661899897854954,64783.0,20.6410256410256,0.133333333333333,2016-2017,MA,1057,Regular School,High,No,8790.744466800805,18240.442655935614,1637.8269617706237
250816001273,0.0711206896551724,0.846223021582734,0.888252148997135,85156.0,24.3284493284493,0.135972461273666,2016-2017,MA,1267,Regular School,High,No,12493.827160493827,22830.68783068783,1350.9700176366844
250825001282,0.0,0.749625187406297,0.416083916083916,96477.0,21.5934065934066,0.0975609756097561,2016-2017,MA,2554,Regular School,High,No,13603.394091766184,44272.15587680704,1717.7875549968574
250828001285,0.0774419185610792,0.549604519774011,0.823253082795067,68929.0,21.0805860805861,0.207792207792208,2016-2017,MA,1436,Regular School,High,No,8520.538243626062,15482.294617563739,888.1019830028329
250831001289,0.0512917933130699,0.838790035587189,0.87152034261242,144461.0,24.6459096459096,0.0648596321393998,2016-2017,MA,1740,Regular School,High,No,9868.819080860965,16958.987783595112,1457.2425828970331
250834001303,0.0551114850652082,0.819359756097561,0.827820186598813,73750.0,23.7912087912088,0.0764744005184705,2016-2017,MA,1760,Regular School,High,No,9532.912533814248,16867.087466185752,1503.6970243462579
250837001315,0.0247242297451502,0.960627293960627,0.91459528362014,125034.0,25.7203907203907,0.0505689001264222,2016-2017,MA,2494,Regular School,High,No,10926.115323576088,19736.554399576795,1173.3380356198202
250843001336,0.105501985252411,0.536386768447837,0.403940886699507,57632.0,18.2722832722833,0.651277823577906,2016-2017,MA,2740,Regular School,High,No,8695.103799451626,23497.062279670976,1372.972972972973
250858001354,0.0598372426998564,0.903822937625754,0.850077279752705,56786.0,23.8644688644689,0.0672043010752688,2016-2017,MA,1950,Regular School,High,No,10539.490720759602,19324.557617608978,931.3767803193786
250861001374,0.0601671309192201,0.961018711018711,0.791801510248112,89267.0,26.013431013431,0.132663316582915,2016-2017,MA,2460,Regular School,High,No,12634.040910845233,23499.03512157468,1670.706291007333
250861001375,0.0617283950617284,0.96781954887218,0.865104496516783,175370.0,26.8925518925519,0.0916245081506464,2016-2017,MA,2459,Regular School,High,No,12634.040910845233,23499.03512157468,1670.706291007333
250867001387,0.206185567010309,0.492467043314501,0.523636363636364,40690.0,19.8107448107448,0.531313131313131,2016-2017,MA,1247,Regular School,High,No,9684.246112238,19538.201487491548,1298.1744421906694
250870001397,0.0196390658174098,0.887088856161021,0.92680608365019,144762.0,23.3760683760684,0.112,2016-2017,MA,1845,Regular School,High,No,8285.625902247886,14060.837286038359,999.5875438234688
250873001405,0.140934283452098,0.666666666666667,0.583437892095358,54133.0,23.034188034188,0.115384615384615,2016-2017,MA,2760,Regular School,High,No,8235.227529997735,13613.991396875708,1095.0871632329636
250876001411,0.0625,0.559432048681542,0.699074074074074,58438.0,22.008547008547,0.237668161434978,2016-2017,MA,1535,Regular School,High,No,-1392773.3333333333,17297.682709447414,1163.9928698752228
250879001415,0.0772845953002611,0.74477840040754,0.823529411764706,85240.0,22.3748473748474,0.130753138075314,2016-2017,MA,1469,Regular School,High,No,8965.277777777777,22605.113636363636,1255.9974747474748
250882001422,0.0400473933649289,0.80792420327304,0.923423423423423,138458.0,23.4981684981685,0.0490066225165563,2016-2017,MA,1864,Regular School,High,No,10076.160253867512,18343.514478381596,1152.7171757239191
250885001432,0.0761421319796954,0.908547519426181,0.670353982300885,70547.0,25.2075702075702,0.190265486725664,2016-2017,MA,1060,Regular School,High,No,9182.98969072165,17322.901325478644,1504.418262150221
250891001441,0.0350997935306263,0.82385834109972,0.846932321315623,98977.0,24.4505494505495,0.0509857239972808,2016-2017,MA,1532,Regular School,High,No,11306.418219461697,18245.68668046929,1360.9385783298826
250894001445,0.0497448979591837,0.657272727272727,0.626569729015202,66667.0,21.7887667887668,0.234859675036928,2016-2017,MA,1588,Regular School,High,No,8270.987385819923,15473.684210526315,1011.3092648977816
250900001451,0.0927917164476304,0.774396642182581,0.849645390070922,90703.0,22.7899877899878,0.123076923076923,2016-2017,MA,2766,Regular School,High,No,8927.05047318612,16404.179810725553,1558.3596214511042
250903001455,0.0660117878192534,0.782069970845481,0.894661921708185,101776.0,24.1819291819292,0.0384047267355982,2016-2017,MA,2061,Regular School,High,No,9972.423146473779,16684.900542495478,1282.5497287522603
250906001466,0.0362173038229376,0.77646595828414,0.689655172413793,99688.0,21.1782661782662,0.26808100289296,2016-2017,MA,2062,Regular School,High,No,9942.634765061977,18233.20841741136,1342.7500720668781
250915001472,0.0578800557880056,0.733762057877813,0.827210884353741,78216.0,22.5946275946276,0.106849315068493,2016-2017,MA,2739,Regular School,High,No,10567.393058918482,16451.977401129945,1092.0096852300242
250927001482,0.0911602209944751,0.641574585635359,0.799614643545279,70104.0,20.9096459096459,0.277777777777778,2016-2017,MA,1540,Regular School,High,No,7313.568985176739,13768.529076396808,1006.2713797035348
250930001485,0.121591746499632,0.644016837041491,0.559677419354839,52763.0,21.5934065934066,0.279761904761905,2016-2017,MA,1069,Regular School,High,No,9158.40220385675,16488.292011019283,1128.099173553719
250936001504,0.0808293269230769,0.706432105552501,0.847457627118644,54012.0,21.9352869352869,0.262384322264562,2016-2017,MA,1960,Regular School,High,No,9629.224652087476,17460.23856858847,907.0576540755467
250942001824,0.0679611650485437,0.731306990881459,0.813907284768212,92159.0,22.6434676434676,0.0884146341463415,2016-2017,MA,2359,Regular School,High,No,8495.87322548696,15342.027071640805,939.5840211290855
250945001513,0.0684225594045233,0.769166666666667,0.849489795918367,92898.0,23.034188034188,0.0840764331210191,2016-2017,MA,1985,Regular School,High,No,9984.183471727956,16693.554764729142,994.4642151047844
250960001515,0.0524672079950031,0.724002248454188,0.852359208523592,60721.0,21.6910866910867,0.186,2016-2017,MA,1360,Regular School,High,No,11244.827586206897,21917.241379310344,1524.1379310344828
250963001526,0.209155485398579,0.410475681453768,0.400749063670412,18892.0,20.7631257631258,0.360792492179353,2016-2017,MA,1201,Regular School,High,No,10862.635379061372,25391.3357400722,1372.7436823104692
250963001534,0.134104046242775,0.526315789473684,0.380423814328961,23603.0,21.0805860805861,0.38056206088993,2016-2017,MA,1201,Regular School,High,No,10862.635379061372,25391.3357400722,1372.7436823104692
250972000320,0.0759581881533101,0.622082897944967,0.5935960591133,53891.0,20.8119658119658,0.275493421052632,2016-2017,MA,2360,Regular School,High,No,10626.656172110717,29929.817657090385,1497.8354978354978
250972000325,0.0628660679422101,0.548370408691154,0.737471952131638,80208.0,19.981684981685,0.236206896551724,2016-2017,MA,2360,Regular School,High,No,10626.656172110717,29929.817657090385,1497.8354978354978
250987001577,0.0534241663678738,0.579834508121361,0.82051282051282,65375.0,21.6422466422466,0.428813559322034,2016-2017,MA,2171,Regular School,High,No,10375.332270069111,18477.830940988835,1215.9489633173844
250987001579,0.184036249564308,0.68560105680317,0.902869757174393,51732.0,21.1538461538462,0.421329822251481,2016-2017,MA,2169,Regular School,High,No,10375.332270069111,18477.830940988835,1215.9489633173844
250990001587,0.153269024651661,0.549388111888112,0.704446381865737,41133.0,21.6666666666667,0.421636615811373,2016-2017,MA,1364,Regular School,High,No,8874.838709677419,19587.09677419355,1153.5483870967741
250993001596,0.19814629258517,0.659929938022096,0.870822041553749,57151.0,19.2002442002442,0.457104557640751,2016-2017,MA,2368,Regular School,High,No,10798.748696558916,22965.589155370177,1751.1296489398678
250999001611,0.0321769733534439,0.800736309249885,0.895739910313901,102692.0,24.1819291819292,0.0436113236419281,2016-2017,MA,1867,Regular School,High,No,8408.955905871602,16031.985378112862,1206.0772218414438
251005001630,0.111185086551265,0.456747404844291,0.672509225092251,56136.0,18.5164835164835,0.588838999358563,2016-2017,MA,2151,Regular School,High,No,8849.327708937517,15879.251252306882,583.9704719219615
251017001643,0.0562009419152276,0.499703615886189,0.818955042527339,67012.0,21.1294261294261,0.302290076335878,2016-2017,MA,2370,Regular School,High,No,9083.404987102322,17944.539982803097,1131.5563198624247
251020002597,0.0631092868137506,0.758282781147923,0.81023102310231,75270.0,23.1074481074481,0.137820512820513,2016-2017,MA,1966,Regular School,High,No,11837.037037037036,20546.031746031746,914.2857142857143
251038001664,0.0824272185198176,0.620056057303021,0.47024308466052,63333.0,20.3235653235653,0.538961038961039,2016-2017,MA,1970,Regular School,High,No,13340.541948931736,24046.378322042732,1187.3371547681083
251047001673,0.0953125,0.815684315684316,0.828877005347594,92533.0,21.984126984127,0.0966921119592875,2016-2017,MA,2537,Regular School,High,No,10514.954954954956,18647.92792792793,719.2792792792793
251050001684,0.0969479353680431,0.634521313766597,0.5466297322253,71231.0,21.4713064713065,0.225067385444744,2016-2017,MA,1906,Regular School,High,No,10553.442373526055,18538.227462913655,1269.6842906047927
251056001693,0.0816980376451742,0.796833773087071,0.898403483309144,121719.0,23.7423687423687,0.0707497360084477,2016-2017,MA,2066,Regular School,High,No,10651.285431773236,35354.97692814766,1013.843111404087
251059001699,0.0599185573007563,0.779642663779101,0.822249093107618,61852.0,22.6923076923077,0.14171974522293,2016-2017,MA,2771,Regular School,High,No,9676.014021031548,16981.47220831247,1480.7210816224338
251062001705,0.0217391304347826,0.923273657289003,0.848109965635739,100528.0,25.8913308913309,0.0551663747810858,2016-2017,MA,2067,Regular School,High,No,11277.96803652968,17871.575342465752,1367.2945205479452
251077001717,0.0415704387990762,0.891079349433218,0.893977103036336,121005.0,24.5238095238095,0.107468123861566,2016-2017,MA,1545,Regular School,High,No,8363.636363636364,16047.451669595783,1060.2332640996965
251083001722,0.0679611650485437,0.731306990881459,0.813907284768212,92159.0,22.6678876678877,0.134222919937206,2016-2017,MA,2364,Regular School,High,No,9888.528138528138,16858.22510822511,976.7316017316017
251089001745,0.0853152132880332,0.752884257536286,0.843809523809524,57978.0,20.1282051282051,0.577865612648221,2016-2017,MA,2143,Regular School,High,No,10568.690095846645,23400.359424920127,1658.7460063897763
